transaction_id,timestamp,amount,merchant,category,country,device
TXN04042,2026-06-18 10:00:00,53.5,Flipkart,Entertainment,IN,iOS
TXN04043,2026-06-18 11:00:00,21.37,Reliance,Entertainment,IN,Android
TXN04044,2026-06-18 12:00:00,29.2,Swiggy,Entertainment,IN,Android
TXN04045,2026-06-18 13:00:00,49.55,Amazon,Shopping,IN,iOS
TXN04046,2026-06-18 14:00:00,49.04,Reliance,Entertainment,IN,iOS
TXN04047,2026-06-18 15:00:00,37.79,Reliance,Entertainment,IN,Android
TXN04048,2026-06-18 16:00:00,48.66,Uber,Bills,IN,iOS
TXN04049,2026-06-18 17:00:00,56.81,Reliance,Travel,IN,iOS
TXN04050,2026-06-18 18:00:00,97.33,Flipkart,Travel,IN,Android
TXN04051,2026-06-18 19:00:00,51.19,Swiggy,Travel,IN,iOS
TXN04052,2026-06-18 20:00:00,70.77,Swiggy,Shopping,IN,iOS
TXN04053,2026-06-18 21:00:00,38.4,Reliance,Travel,IN,Android
TXN04054,2026-06-18 22:00:00,79.19,Swiggy,Food,IN,Android
TXN04055,2026-06-18 23:00:00,69.7,Reliance,Food,IN,Android
TXN04056,2026-06-19 00:00:00,95.85,Swiggy,Shopping,IN,iOS
TXN04057,2026-06-19 01:00:00,86.81,Myntra,Travel,IN,Android
TXN04058,2026-06-19 02:00:00,80.05,Flipkart,Shopping,IN,Android
TXN04059,2026-06-19 03:00:00,51.21,Uber,Entertainment,IN,Android
TXN04060,2026-06-19 04:00:00,64.02,Amazon,Entertainment,IN,iOS
TXN04061,2026-06-19 05:00:00,108.99,Reliance,Entertainment,IN,iOS
TXN04062,2026-06-19 06:00:00,35.74,Amazon,Food,IN,Android
TXN04063,2026-06-19 07:00:00,36.29,Other,Shopping,IN,Web
TXN04064,2026-06-19 08:00:00,61.43,Reliance,Travel,IN,Android
TXN04065,2026-06-19 09:00:00,71.52,Myntra,Bills,IN,Android
TXN04066,2026-06-19 10:00:00,31.96,Other,Shopping,IN,Android
TXN04067,2026-06-19 11:00:00,52.01,Reliance,Entertainment,IN,iOS
TXN04068,2026-06-19 12:00:00,51.36,Amazon,Travel,IN,iOS
TXN04069,2026-06-19 13:00:00,12.94,Reliance,Entertainment,IN,Android
TXN04070,2026-06-19 14:00:00,47.34,Swiggy,Shopping,IN,iOS
TXN04071,2026-06-19 15:00:00,49.29,Reliance,Travel,IN,iOS
TXN04072,2026-06-19 16:00:00,49.2,Other,Travel,IN,Web
TXN04073,2026-06-19 17:00:00,137.05,Other,Shopping,IN,Web
TXN04074,2026-06-19 18:00:00,24.77,Uber,Bills,IN,iOS
TXN04075,2026-06-19 19:00:00,31.94,Flipkart,Entertainment,IN,Android
TXN04076,2026-06-19 20:00:00,9.99,Amazon,Travel,IN,Android
TXN04077,2026-06-19 21:00:00,39.94,Flipkart,Food,IN,Web
TXN04078,2026-06-19 22:00:00,42.22,Other,Bills,IN,iOS
TXN04079,2026-06-19 23:00:00,39.19,Myntra,Food,IN,Android
TXN04080,2026-06-20 00:00:00,112.17,Swiggy,Food,IN,Web
TXN04081,2026-06-20 01:00:00,95.53,Uber,Bills,IN,Web
TXN04082,2026-06-20 02:00:00,57.43,Flipkart,Travel,IN,iOS
TXN04083,2026-06-20 03:00:00,42.91,Uber,Food,IN,Web
TXN04084,2026-06-20 04:00:00,106.38,Swiggy,Travel,IN,Android
TXN04085,2026-06-20 05:00:00,53.9,Reliance,Entertainment,IN,iOS
TXN04086,2026-06-20 06:00:00,32.08,Amazon,Travel,IN,Web
TXN04087,2026-06-20 07:00:00,17.89,Other,Shopping,IN,Android
TXN04088,2026-06-20 08:00:00,40.98,Amazon,Entertainment,IN,Android
TXN04089,2026-06-20 09:00:00,89.17,Swiggy,Bills,IN,iOS
TXN04090,2026-06-20 10:00:00,239.79,Swiggy,Food,IN,Android
TXN04091,2026-06-20 11:00:00,56.83,Reliance,Entertainment,IN,Android
TXN04092,2026-06-20 12:00:00,33.2,Myntra,Entertainment,IN,Android
TXN04093,2026-06-20 13:00:00,25.27,Flipkart,Entertainment,IN,Android
TXN04094,2026-06-20 14:00:00,78.16,Uber,Food,IN,Android
TXN04095,2026-06-20 15:00:00,17.34,Uber,Entertainment,IN,Web
TXN04096,2026-06-20 16:00:00,917.5596321683895,Uber,Entertainment,IN,iOS
TXN04097,2026-06-20 17:00:00,1075.6624096238693,Amazon,Entertainment,IN,iOS
TXN04098,2026-06-20 18:00:00,72.5,Flipkart,Travel,IN,Android
TXN04099,2026-06-20 19:00:00,47.33,Uber,Food,IN,Android
TXN04100,2026-06-20 20:00:00,78.82,Flipkart,Food,IN,Android
TXN04101,2026-06-20 21:00:00,61.01,Uber,Entertainment,IN,Web
TXN04102,2026-06-20 22:00:00,32.92,Flipkart,Travel,IN,Web
TXN04103,2026-06-20 23:00:00,181.77,Reliance,Entertainment,IN,Android
TXN04104,2026-06-21 00:00:00,43.44,Flipkart,Travel,IN,Web
TXN04105,2026-06-21 01:00:00,90.4,Myntra,Travel,IN,Android
TXN04106,2026-06-21 02:00:00,11.34,Reliance,Shopping,IN,Android
TXN04107,2026-06-21 03:00:00,125.17,Swiggy,Travel,IN,iOS
TXN04108,2026-06-21 04:00:00,141.84,Amazon,Travel,IN,Android
TXN04109,2026-06-21 05:00:00,55.67,Amazon,Shopping,IN,Web
TXN04110,2026-06-21 06:00:00,78.51,Swiggy,Shopping,IN,Android
TXN04111,2026-06-21 07:00:00,78.49,Amazon,Travel,IN,iOS
TXN04112,2026-06-21 08:00:00,35.95,Other,Food,IN,Android
TXN04113,2026-06-21 09:00:00,77.92,Other,Bills,IN,Android
TXN04114,2026-06-21 10:00:00,32.28,Other,Travel,IN,Android
TXN04115,2026-06-21 11:00:00,36.76,Other,Travel,IN,Web
TXN04116,2026-06-21 12:00:00,113.58,Myntra,Shopping,IN,iOS
TXN04117,2026-06-21 13:00:00,102.88,Swiggy,Travel,IN,iOS
TXN04118,2026-06-21 14:00:00,34.5,Uber,Travel,IN,Android
TXN04119,2026-06-21 15:00:00,33.89,Flipkart,Travel,IN,Android
TXN04120,2026-06-21 16:00:00,35.89,Reliance,Food,IN,Android
TXN04121,2026-06-21 17:00:00,87.9,Uber,Shopping,IN,iOS
TXN04122,2026-06-21 18:00:00,28.5,Swiggy,Entertainment,IN,Android
TXN04123,2026-06-21 19:00:00,68.85,Myntra,Entertainment,IN,Android
TXN04124,2026-06-21 20:00:00,88.72,Swiggy,Entertainment,IN,iOS
TXN04125,2026-06-21 21:00:00,51.55,Swiggy,Food,IN,iOS
TXN04126,2026-06-21 22:00:00,105.27,Flipkart,Bills,IN,Android
TXN04127,2026-06-21 23:00:00,44.8,Amazon,Shopping,IN,Android
TXN04128,2026-06-22 00:00:00,47.51,Amazon,Entertainment,IN,Android
TXN04129,2026-06-22 01:00:00,28.93,Swiggy,Shopping,IN,iOS
TXN04130,2026-06-22 02:00:00,105.76,Other,Travel,IN,Android
TXN04131,2026-06-22 03:00:00,33.17,Flipkart,Entertainment,IN,iOS
TXN04132,2026-06-22 04:00:00,68.54,Myntra,Bills,IN,Android
TXN04133,2026-06-22 05:00:00,52.12,Swiggy,Entertainment,IN,Web
TXN04134,2026-06-22 06:00:00,27.54,Swiggy,Travel,IN,Web
TXN04135,2026-06-22 07:00:00,36.75,Flipkart,Shopping,IN,Android
TXN04136,2026-06-22 08:00:00,134.14,Uber,Shopping,IN,Android
TXN04137,2026-06-22 09:00:00,62.24,Myntra,Shopping,IN,Android
TXN04138,2026-06-22 10:00:00,28.33,Swiggy,Shopping,IN,iOS
TXN04139,2026-06-22 11:00:00,66.58,Uber,Travel,IN,Android
TXN04140,2026-06-22 12:00:00,49.65,Uber,Shopping,IN,iOS
TXN04141,2026-06-22 13:00:00,515.5,Flipkart,Shopping,IN,Android
TXN04142,2026-06-22 14:00:00,65.72,Myntra,Travel,IN,Android
TXN04143,2026-06-22 15:00:00,42.63,Uber,Bills,IN,iOS
TXN04144,2026-06-22 16:00:00,1980.6272851202682,Amazon,Bills,IN,iOS
TXN04145,2026-06-22 17:00:00,16.5,Uber,Shopping,IN,iOS
TXN04146,2026-06-22 18:00:00,58.05,Swiggy,Entertainment,IN,iOS
TXN04147,2026-06-22 19:00:00,1985.8812701872403,Reliance,Travel,IN,iOS
TXN04148,2026-06-22 20:00:00,50.63,Swiggy,Food,IN,Android
TXN04149,2026-06-22 21:00:00,17.7,Other,Food,IN,Web
TXN04150,2026-06-22 22:00:00,42.21,Myntra,Entertainment,IN,iOS
TXN04151,2026-06-22 23:00:00,140.53,Amazon,Travel,IN,Web
TXN04152,2026-06-23 00:00:00,69.72,Swiggy,Food,IN,Web
TXN04153,2026-06-23 01:00:00,31.65,Other,Travel,IN,Android
TXN04154,2026-06-23 02:00:00,34.97,Flipkart,Shopping,IN,iOS
TXN04155,2026-06-23 03:00:00,37.95,Myntra,Shopping,IN,iOS
TXN04156,2026-06-23 04:00:00,69.05,Reliance,Food,IN,Android
TXN04157,2026-06-23 05:00:00,130.3,Myntra,Food,IN,iOS
TXN04158,2026-06-23 06:00:00,108.21,Amazon,Food,IN,Android
TXN04159,2026-06-23 07:00:00,73.44,Swiggy,Shopping,IN,Android
TXN04160,2026-06-23 08:00:00,22.98,Swiggy,Bills,IN,Android
TXN04161,2026-06-23 09:00:00,23.03,Swiggy,Shopping,IN,iOS
TXN04162,2026-06-23 10:00:00,77.22,Other,Food,IN,iOS
TXN04163,2026-06-23 11:00:00,22.77,Amazon,Entertainment,IN,Android
TXN04164,2026-06-23 12:00:00,47.15,Uber,Shopping,IN,Android
TXN04165,2026-06-23 13:00:00,66.53,Other,Food,IN,iOS
TXN04166,2026-06-23 14:00:00,26.06,Other,Travel,IN,Android
TXN04167,2026-06-23 15:00:00,28.06,Myntra,Food,IN,Android
TXN04168,2026-06-23 16:00:00,51.36,Other,Food,IN,Android
TXN04169,2026-06-23 17:00:00,75.75,Swiggy,Shopping,IN,Web
TXN04170,2026-06-23 18:00:00,108.85,Myntra,Travel,IN,Android
TXN04171,2026-06-23 19:00:00,81.01,Uber,Bills,IN,iOS
TXN04172,2026-06-23 20:00:00,57.28,Amazon,Travel,IN,Web
TXN04173,2026-06-23 21:00:00,33.62,Amazon,Entertainment,IN,Android
TXN04174,2026-06-23 22:00:00,27.22,Other,Bills,IN,Web
TXN04175,2026-06-23 23:00:00,39.17,Flipkart,Bills,IN,Android
TXN04176,2026-06-24 00:00:00,71.27,Swiggy,Travel,IN,Android
TXN04177,2026-06-24 01:00:00,67.95,Myntra,Bills,IN,Android
TXN04178,2026-06-25 01:00:00,102.97653830258825,Myntra,Travel,IN,iOS
TXN04179,2026-06-24 03:00:00,32.76,Uber,Entertainment,IN,Web
TXN04180,2026-06-24 04:00:00,119.45,Other,Travel,IN,iOS
TXN04181,2026-06-24 05:00:00,57.48,Reliance,Travel,IN,iOS
TXN04182,2026-06-24 06:00:00,21.74,Other,Shopping,IN,Android
TXN04183,2026-06-24 07:00:00,252.47,Myntra,Entertainment,IN,Web
TXN04184,2026-06-24 15:00:00,284.35807270149,Other,Travel,IN,Android
TXN04185,2026-06-24 09:00:00,70.09,Myntra,Bills,IN,Android
TXN04186,2026-06-24 10:00:00,70.79,Uber,Bills,IN,Web
TXN04187,2026-06-24 11:00:00,42.99,Reliance,Shopping,IN,Android
TXN04188,2026-06-24 12:00:00,34.02,Other,Bills,IN,Android
TXN04189,2026-06-24 13:00:00,216.82,Amazon,Travel,IN,Android
TXN04190,2026-06-24 14:00:00,104.8,Other,Food,IN,Android
TXN04191,2026-06-24 15:00:00,93.15,Myntra,Food,IN,iOS
TXN04192,2026-06-24 16:00:00,79.41,Other,Bills,IN,Android
TXN04193,2026-06-24 17:00:00,28.44,Reliance,Shopping,IN,Web
TXN04194,2026-06-24 18:00:00,125.26,Other,Bills,IN,Android
TXN04195,2026-06-24 19:00:00,31.56,Flipkart,Entertainment,IN,iOS
TXN04196,2026-06-24 20:00:00,65.64,Flipkart,Shopping,IN,iOS
TXN04197,2026-06-24 21:00:00,18.81,Flipkart,Shopping,IN,iOS
TXN04198,2026-06-24 22:00:00,14.49,Flipkart,Shopping,IN,Android
TXN04199,2026-06-24 23:00:00,67.15,Flipkart,Bills,IN,iOS
TXN04200,2026-06-25 00:00:00,32.27,Uber,Entertainment,IN,iOS
TXN04201,2026-06-25 01:00:00,14.98,Flipkart,Entertainment,IN,Web
TXN04202,2026-06-25 02:00:00,77.59,Flipkart,Shopping,IN,Android
TXN04203,2026-06-25 03:00:00,216.6,Uber,Travel,IN,Android
TXN04204,2026-06-25 04:00:00,134.72,Reliance,Shopping,IN,iOS
TXN04205,2026-06-25 05:00:00,46.19,Amazon,Food,IN,Android
TXN04206,2026-06-25 06:00:00,54.91,Uber,Food,IN,Android
TXN04207,2026-06-25 07:00:00,97.22,Myntra,Bills,IN,Web
TXN04208,2026-06-25 08:00:00,113.23,Myntra,Entertainment,IN,Android
TXN04209,2026-06-25 09:00:00,567.4331884667645,Amazon,Entertainment,IN,Android
TXN04210,2026-06-25 10:00:00,55.82,Reliance,Shopping,IN,iOS
TXN04211,2026-06-25 11:00:00,66.38,Amazon,Food,IN,Android
TXN04212,2026-06-25 12:00:00,78.26,Flipkart,Food,IN,Android
TXN04213,2026-06-25 13:00:00,50.07,Swiggy,Food,IN,Android
TXN04214,2026-06-25 14:00:00,50.5,Reliance,Food,IN,Android
TXN04215,2026-06-25 15:00:00,133.87,Flipkart,Bills,IN,Android
TXN04216,2026-06-25 16:00:00,119.84,Reliance,Bills,IN,iOS
TXN04217,2026-06-25 17:00:00,74.46,Other,Entertainment,IN,Android
TXN04218,2026-06-25 18:00:00,166.9,Other,Bills,IN,Android
TXN04219,2026-06-25 19:00:00,42.47,Swiggy,Food,IN,iOS
TXN04220,2026-06-25 20:00:00,156.79,Amazon,Shopping,IN,Android
TXN04221,2026-06-25 21:00:00,77.68,Flipkart,Food,IN,Android
TXN04222,2026-06-25 22:00:00,457.68,Reliance,Bills,IN,Android
TXN04223,2026-06-25 23:00:00,25.15,Flipkart,Entertainment,IN,Android
TXN04224,2026-06-26 00:00:00,34.88,Myntra,Food,IN,Android
TXN04225,2026-06-26 01:00:00,71.68,Swiggy,Shopping,IN,Android
TXN04226,2026-06-26 02:00:00,70.68,Reliance,Shopping,IN,Web
TXN04227,2026-06-26 03:00:00,193.95,Myntra,Shopping,IN,Web
TXN04228,2026-06-26 04:00:00,35.36,Myntra,Bills,IN,Web
TXN04229,2026-06-26 05:00:00,98.32,Reliance,Travel,IN,Android
TXN04230,2026-06-26 06:00:00,116.23,Other,Bills,IN,iOS
TXN04231,2026-06-26 07:00:00,86.32,Swiggy,Shopping,IN,iOS
TXN04232,2026-06-26 08:00:00,29.23,Uber,Travel,IN,Android
TXN04233,2026-06-26 09:00:00,136.33,Myntra,Shopping,IN,Web
TXN04234,2026-06-26 10:00:00,121.4,Reliance,Food,IN,iOS
TXN04235,2026-06-26 11:00:00,80.62,Uber,Bills,IN,Android
TXN04236,2026-06-26 12:00:00,62.35,Swiggy,Food,IN,Web
TXN04237,2026-06-26 13:00:00,63.24,Reliance,Bills,IN,Android
TXN04238,2026-06-26 14:00:00,51.87,Other,Food,IN,Android
TXN04239,2026-06-26 15:00:00,82.81,Uber,Travel,IN,Android
TXN04240,2026-06-26 16:00:00,55.71,Amazon,Travel,IN,Android
TXN04241,2026-06-26 17:00:00,31.45,Swiggy,Food,IN,Web
TXN04242,2026-06-26 18:00:00,27.62,Uber,Shopping,IN,iOS
TXN04243,2026-06-26 19:00:00,33.49,Myntra,Travel,IN,Android
TXN04244,2026-06-26 20:00:00,63.08,Myntra,Entertainment,IN,iOS
TXN04245,2026-06-26 21:00:00,53.65,Reliance,Bills,IN,Web
TXN04246,2026-06-26 22:00:00,62.8,Amazon,Bills,IN,Web
TXN04247,2026-06-26 23:00:00,75.61,Uber,Entertainment,IN,Web
TXN04248,2026-06-27 00:00:00,36.32,Myntra,Shopping,IN,Web
TXN04249,2026-06-27 01:00:00,141.55,Other,Bills,IN,iOS
TXN04250,2026-06-27 02:00:00,45.88,Amazon,Food,IN,Android
TXN04251,2026-06-27 03:00:00,41.19,Other,Bills,IN,Web
TXN04252,2026-06-27 04:00:00,74.71,Amazon,Entertainment,IN,Android
TXN04253,2026-06-27 05:00:00,16.55,Flipkart,Entertainment,IN,Android
TXN04254,2026-06-27 06:00:00,32.66,Reliance,Travel,IN,Android
TXN04255,2026-06-27 07:00:00,103.31,Reliance,Entertainment,IN,Android
TXN04256,2026-06-27 08:00:00,17.65,Other,Bills,IN,iOS
TXN04257,2026-06-27 09:00:00,112.89,Myntra,Shopping,IN,Web
TXN04258,2026-06-27 10:00:00,145.8,Myntra,Food,IN,Android
TXN04259,2026-06-27 11:00:00,42.94,Uber,Entertainment,IN,iOS
TXN04260,2026-06-27 12:00:00,66.0,Uber,Entertainment,IN,Android
TXN04261,2026-06-27 13:00:00,113.0,Uber,Entertainment,IN,iOS
TXN04262,2026-06-27 14:00:00,40.31,Swiggy,Food,IN,Android
TXN04263,2026-06-27 15:00:00,95.97,Reliance,Food,IN,Android
TXN04264,2026-06-27 16:00:00,35.3,Swiggy,Entertainment,IN,iOS
TXN04265,2026-06-27 17:00:00,40.03,Myntra,Shopping,IN,Android
TXN04266,2026-06-27 18:00:00,32.47,Myntra,Entertainment,IN,Android
TXN04267,2026-06-27 19:00:00,68.22,Uber,Bills,IN,Android
TXN04268,2026-06-27 20:00:00,115.89,Myntra,Bills,IN,Android
TXN04269,2026-06-27 21:00:00,48.44,Amazon,Travel,IN,iOS
TXN04270,2026-06-27 22:00:00,23.9,Swiggy,Entertainment,IN,Android
TXN04271,2026-06-27 23:00:00,27.01,Uber,Bills,IN,Android
TXN04272,2026-06-28 00:00:00,70.56,Swiggy,Shopping,IN,Web
TXN04273,2026-06-28 01:00:00,181.03,Other,Travel,IN,iOS
TXN04274,2026-06-28 02:00:00,70.52,Other,Entertainment,IN,Android
TXN04275,2026-06-28 03:00:00,42.46,Myntra,Shopping,IN,iOS
TXN04276,2026-06-28 04:00:00,89.84,Swiggy,Bills,IN,Android
TXN04277,2026-06-28 05:00:00,46.73,Amazon,Food,IN,Android
TXN04278,2026-06-28 06:00:00,42.7,Reliance,Travel,IN,iOS
TXN04279,2026-06-28 07:00:00,29.28,Other,Entertainment,IN,Android
TXN04280,2026-06-28 08:00:00,136.39,Uber,Travel,IN,Android
TXN04281,2026-06-28 09:00:00,10.48,Reliance,Shopping,IN,Web
TXN04282,2026-06-28 10:00:00,91.71,Other,Shopping,IN,iOS
TXN04283,2026-06-28 11:00:00,40.39,Uber,Bills,IN,Web
TXN04284,2026-06-28 12:00:00,41.82,Flipkart,Entertainment,IN,Web
TXN04285,2026-06-28 13:00:00,164.02,Amazon,Food,IN,Android
TXN04286,2026-06-28 14:00:00,34.32,Reliance,Entertainment,IN,iOS
TXN04287,2026-06-28 15:00:00,35.09,Uber,Travel,IN,Android
TXN04288,2026-06-28 16:00:00,50.16,Flipkart,Shopping,IN,iOS
TXN04289,2026-06-28 17:00:00,71.45,Amazon,Travel,IN,Android
TXN04290,2026-06-28 18:00:00,40.97,Other,Entertainment,IN,Android
TXN04291,2026-06-28 19:00:00,19.63,Swiggy,Food,IN,Android
TXN04292,2026-06-28 20:00:00,31.1,Swiggy,Entertainment,IN,iOS
TXN04293,2026-06-28 21:00:00,125.57,Myntra,Bills,IN,Android
TXN04294,2026-06-28 22:00:00,57.32,Swiggy,Food,IN,iOS
TXN04295,2026-06-28 23:00:00,73.2,Other,Bills,IN,Web
TXN04296,2026-06-29 00:00:00,46.07,Myntra,Travel,IN,iOS
TXN04297,2026-06-29 01:00:00,35.56,Swiggy,Shopping,IN,Android
TXN04298,2026-06-29 02:00:00,162.46,Flipkart,Entertainment,IN,Android
TXN04299,2026-06-29 03:00:00,48.31,Other,Food,IN,Web
TXN04300,2026-06-29 04:00:00,40.93,Myntra,Travel,IN,iOS
TXN04301,2026-06-29 05:00:00,111.33,Other,Bills,IN,Android
TXN04302,2026-06-29 06:00:00,34.14,Swiggy,Shopping,IN,Web
TXN04303,2026-06-29 07:00:00,37.09,Amazon,Bills,IN,Android
TXN04304,2026-06-29 08:00:00,54.96,Other,Food,IN,Android
TXN04305,2026-06-29 09:00:00,54.61,Flipkart,Travel,IN,Android
TXN04306,2026-06-29 10:00:00,64.63,Reliance,Travel,IN,Android
TXN04307,2026-06-30 01:00:00,2944.285208211545,Myntra,Bills,IN,Android
TXN04308,2026-06-29 12:00:00,67.94,Flipkart,Shopping,IN,iOS
TXN04309,2026-06-29 13:00:00,11.64,Reliance,Shopping,IN,Android
TXN04310,2026-06-29 14:00:00,67.5,Amazon,Travel,IN,iOS
TXN04311,2026-06-29 15:00:00,55.96,Swiggy,Shopping,IN,iOS
TXN04312,2026-06-29 16:00:00,56.16,Swiggy,Food,IN,Web
TXN04313,2026-06-29 17:00:00,64.06,Myntra,Bills,IN,Android
TXN04314,2026-06-29 18:00:00,53.59,Uber,Entertainment,IN,iOS
TXN04315,2026-06-29 19:00:00,52.76,Myntra,Bills,IN,Android
TXN04316,2026-06-29 20:00:00,81.33,Uber,Food,IN,iOS
TXN04317,2026-06-29 21:00:00,38.38,Reliance,Entertainment,IN,Android
TXN04318,2026-06-29 22:00:00,29.49,Flipkart,Travel,IN,iOS
TXN04319,2026-06-29 23:00:00,389.73,Reliance,Shopping,IN,Android
TXN04320,2026-06-30 00:00:00,34.28,Amazon,Bills,IN,iOS
TXN04321,2026-06-30 01:00:00,58.27,Amazon,Travel,IN,Android
TXN04322,2026-06-30 02:00:00,20.65,Reliance,Food,IN,Android
TXN04323,2026-06-30 03:00:00,58.89,Flipkart,Bills,IN,iOS
TXN04324,2026-06-30 04:00:00,29.77,Reliance,Bills,IN,Android
TXN04325,2026-06-30 05:00:00,40.95,Amazon,Food,IN,iOS
TXN04326,2026-06-30 06:00:00,107.69,Flipkart,Shopping,IN,iOS
TXN04327,2026-06-30 07:00:00,74.2,Other,Travel,IN,iOS
TXN04328,2026-06-30 08:00:00,79.0,Flipkart,Shopping,IN,iOS
TXN04329,2026-06-30 09:00:00,17.27,Other,Bills,IN,iOS
TXN04330,2026-06-30 10:00:00,180.18,Swiggy,Travel,IN,Web
TXN04331,2026-06-30 11:00:00,25.16,Reliance,Food,IN,Android
TXN04332,2026-06-30 12:00:00,147.46,Other,Travel,IN,iOS
TXN04333,2026-06-30 13:00:00,106.06,Amazon,Food,IN,iOS
TXN04334,2026-06-30 14:00:00,79.46,Swiggy,Food,IN,Android
TXN04335,2026-06-30 15:00:00,31.32,Myntra,Food,IN,Android
TXN04336,2026-06-30 16:00:00,60.25,Other,Bills,IN,Android
TXN04337,2026-06-30 17:00:00,40.2,Flipkart,Entertainment,IN,iOS
TXN04338,2026-06-30 18:00:00,55.64,Flipkart,Bills,IN,Android
TXN04339,2026-06-30 19:00:00,46.41,Swiggy,Food,IN,iOS
TXN04340,2026-06-30 20:00:00,14.51,Flipkart,Entertainment,IN,iOS
TXN04341,2026-06-30 21:00:00,113.2,Flipkart,Shopping,IN,iOS
TXN04342,2026-06-30 22:00:00,51.79,Amazon,Food,IN,Android
TXN04343,2026-06-30 23:00:00,39.84,Reliance,Shopping,IN,iOS
TXN04344,2026-07-01 00:00:00,37.93,Reliance,Entertainment,IN,iOS
TXN04345,2026-07-01 01:00:00,68.92,Flipkart,Shopping,IN,Android
TXN04346,2026-07-01 02:00:00,30.54,Uber,Travel,IN,Android
TXN04347,2026-07-01 03:00:00,12.61,Myntra,Shopping,IN,Android
TXN04348,2026-07-01 04:00:00,71.14,Myntra,Food,IN,Web
TXN04349,2026-07-01 05:00:00,76.51,Other,Bills,IN,Android
TXN04350,2026-07-01 06:00:00,47.95,Myntra,Entertainment,IN,Android
TXN04351,2026-07-01 07:00:00,25.89,Myntra,Shopping,IN,Android
TXN04352,2026-07-01 08:00:00,57.85,Amazon,Shopping,IN,Android
TXN04353,2026-07-01 09:00:00,21.07,Amazon,Food,IN,Android
TXN04354,2026-07-01 10:00:00,28.0,Myntra,Entertainment,IN,iOS
TXN04355,2026-07-01 11:00:00,33.52,Other,Shopping,IN,Android
TXN04356,2026-07-01 12:00:00,94.5,Swiggy,Shopping,IN,iOS
TXN04357,2026-07-01 13:00:00,43.13,Myntra,Travel,IN,Android
TXN04358,2026-07-01 14:00:00,40.81,Flipkart,Food,IN,Android
TXN04359,2026-07-01 15:00:00,194.52,Uber,Shopping,IN,iOS
TXN04360,2026-07-01 16:00:00,68.66,Reliance,Travel,IN,iOS
TXN04361,2026-07-01 17:00:00,68.06,Myntra,Bills,IN,Web
TXN04362,2026-07-01 18:00:00,42.94,Amazon,Shopping,IN,Android
TXN04363,2026-07-01 19:00:00,37.05,Other,Bills,IN,Android
TXN04364,2026-07-01 20:00:00,13.18,Other,Shopping,IN,iOS
TXN04365,2026-07-01 21:00:00,102.48,Uber,Bills,IN,Android
TXN04366,2026-07-01 22:00:00,73.07,Swiggy,Food,IN,iOS
TXN04367,2026-07-01 23:00:00,48.6,Uber,Food,IN,Android
TXN04368,2026-07-02 00:00:00,49.94,Reliance,Shopping,IN,Android
TXN04369,2026-07-02 01:00:00,88.1,Uber,Entertainment,IN,iOS
TXN04370,2026-07-02 02:00:00,19.87,Amazon,Travel,IN,iOS
TXN04371,2026-07-02 03:00:00,37.21,Amazon,Bills,IN,Web
TXN04372,2026-07-02 04:00:00,26.09,Reliance,Food,IN,Web
TXN04373,2026-07-02 05:00:00,172.69,Reliance,Shopping,IN,Android
TXN04374,2026-07-02 06:00:00,96.46,Reliance,Shopping,IN,iOS
TXN04375,2026-07-02 07:00:00,13.04,Amazon,Travel,IN,Web
TXN04376,2026-07-02 08:00:00,20.41,Flipkart,Food,IN,Android
TXN04377,2026-07-02 09:00:00,50.1,Swiggy,Bills,IN,Android
TXN04378,2026-07-02 10:00:00,40.16,Flipkart,Bills,IN,Web
TXN04379,2026-07-02 11:00:00,23.08,Swiggy,Food,IN,Android
TXN04380,2026-07-02 12:00:00,193.27,Uber,Travel,IN,Web
TXN04381,2026-07-02 13:00:00,66.9,Flipkart,Food,IN,Android
TXN04382,2026-07-02 14:00:00,74.34,Amazon,Bills,IN,Web
TXN04383,2026-07-02 15:00:00,34.82,Swiggy,Bills,IN,iOS
TXN04384,2026-07-02 16:00:00,87.31,Reliance,Bills,IN,iOS
TXN04385,2026-07-02 17:00:00,42.64,Myntra,Shopping,IN,iOS
TXN04386,2026-07-02 18:00:00,45.41,Swiggy,Food,IN,Android
TXN04387,2026-07-02 19:00:00,81.22,Swiggy,Entertainment,IN,iOS
TXN04388,2026-07-02 20:00:00,18.94,Myntra,Food,IN,Web
TXN04389,2026-07-02 21:00:00,154.17,Flipkart,Shopping,IN,Web
TXN04390,2026-07-02 22:00:00,61.47,Reliance,Shopping,IN,Web
TXN04391,2026-07-02 23:00:00,125.54,Other,Shopping,IN,iOS
TXN04392,2026-07-03 00:00:00,27.14,Amazon,Bills,IN,iOS
TXN04393,2026-07-03 01:00:00,29.96,Other,Shopping,IN,iOS
TXN04394,2026-07-03 02:00:00,25.66,Amazon,Travel,IN,iOS
TXN04395,2026-07-03 03:00:00,852.1531600124623,Uber,Food,IN,iOS
TXN04396,2026-07-03 04:00:00,56.99,Myntra,Shopping,IN,Android
TXN04397,2026-07-03 05:00:00,40.37,Swiggy,Entertainment,IN,Android
TXN04398,2026-07-03 06:00:00,28.24,Flipkart,Bills,IN,iOS
TXN04399,2026-07-03 07:00:00,23.97,Amazon,Entertainment,IN,Android
TXN04400,2026-07-03 08:00:00,52.9,Reliance,Entertainment,IN,Android
TXN04401,2026-07-03 09:00:00,40.34,Amazon,Entertainment,IN,Android
